transaction_id,transaction_date,market,region_city,channel_type,channel_subtype,retailer_id,retailer_name,brand,product_line,pack_size_ml,unit_price_local,currency,quantity_sold,gross_revenue_local,trade_spend_local,promo_flag,stockout_flag,competitor_present_flag,distribution_points_nearby,sales_rep_id,payment_method,consumer_segment,data_source
TXN104500,21/04/2024,ghana,Tamale,FORMAL,Supermarket,GH-SUP-2131,Quickmart,Tresemme,Bottle,400,62.68,GHS,7,438.76,26.24,1,FALSE,0,25,REP-GH-492,M-Pesa,Middle Income,POS System
TXN106179,2024-11-03,Ghanna,Cape Coast,INFORMAL,Market Stall,GH-MAR-6798,Makola Stall 22,Garnier Fructis,Sachet,10,1.42,GHS,5,7.1,?,No,false,False,N/A,REP-GH-232,cash ,Low Income,POS System
TXN100904,02/07/2023,nigeria,Port Harcourt,INFORMAL,Open-Air Market,NG-OPE-5789,Balogun Market Vendor,motions,Sachet Multi-pack,60,183.51,NGN,6,1101.06,71.31,n/a,false,No,33,REP-NG-409,Mobile Money,n/a,POS System
TXN114669,2024/12/20,Keny a,Kisumu,Formal ,Pharmacy,KE-PHA-1187,HealthPlus Pharmacy,GARNIER,Sachet,25,24.03,KES,1,24.03,0.0,N,N,FALSE,35,REP-KE-376,credit,Lower-Middle Income,POS System
TXN103484,24-Sep-2024,nigeria,Port Harcourt,informal,Open-Air Market,NG-OPE-7749,Muthurwa Vendor,motions,Sachet,10,74.86,NGN,2,149.72,15.78,NO,N,0,-,REP-NG-428,cash,Upper-Middle Income,POS System
TXN100852,N/A, Nigeria,Onitsha,Formal ,Convenience Store,NG-CON-5678,  QuickBuy  ,local generic,Bottle,180,143.69,NGN,1,143.69,6.24,Y,false,True,11,REP-NG-307,Mobile Money,Lower-Middle Income,POS System
TXN109022,02-19-2024,Kenya,Eldoret,Informal,Market Stall,KE-MAR-1607,Gikomba Stall,Sunsilk,Sachet Multi-pack,100,51.96,KES,5,259.8,8.29,False,False,yes,22,REP-KE-215,Credit,Middle Income,Distributor Report
TXN115777,30/05/2023,Keny a,Mombasa,Informal,Kiosk,KE-KIO-2408,Mama Ngozi Kiosk,GARNIER,Sachet,10,20.8,KES,-,145.6,2.47,N,NO,No,29,REP-KE-490,Card,Middle Income,POS System
TXN106690,2023-06-18,NG,Abuja,Formal ,Supermarket,NG-SUP-3462,Palm Mall,Amila,Sachet,25,65.39,NGN,4,261.56,18.38,False,No,No,21,REP-NG-414 ,cash,Upper-Middle Income,Field Survey
TXN112067,01/02/2024,KE,Mombasa,Informal ,Street Vendor,KE-STR-3049,Mobile Vendor,AMILA,Sachet Multi-pack,75,31.09,KES,11,341.99,5.73,FALSE,0,1,34,REP-KE-254,M-Pesa,Low Income,Retail Audit
TXN112722,"August 10, 2023",Kenya,Kisumu,Informal,Kiosk,KE-KIO-4985,Baraka Kiosk,motions,Sachet Multi-pack,60,16.93,KES,3,50.79,1.3,Unknown,false,YES,26,REP-KE-158,MoMo,Low Income,POS System
TXN113992,2024/02/06,Nigeria ,Benin City,informal,Open-Air Market,NG-OPE-1947,Balogun Market Vendor,Garnier Fructis,Sachet,15,57.72,NGN,5,288.6,19.58,YES,False,FALSE,31,REP-NG-283,CASH,NULL,Distributor Report
TXN115858,2023/08/29,NIGERIA,Onitsha,formal,Convenience Store,NG-CON-8694,QuickBuy,Garnier ,Sachet,20,96.83,NGN,3,290.49,16.55,n/a,0,TRUE,29,REP-NG-138,Credit (Trade Terms),Lower-Middle Income,POS System
TXN113684,2024-10-30,GH,Tamale,Informal ,Market Stall,GH-MAR-6582,Iya Basira Stall,GARNIER,Bottle,400,35.74,GHS,,250.18,14.11,--,FALSE,True,20,REP-GH-239,card,Low Income,Retail Audit
TXN104756,01-29-2023,kenya,  Thika  ,INFORMAL,Kiosk,KE-KIO-9780,,Garnier,Sachet,25,23.26,KES,6,139.56,5.84,False,N/A,false,,REP-KE-163,Credit,Lower-Middle Income,POS System
TXN104398,"February 24, 2023",Nigeria,Onitsha,INFORMAL,Kiosk,NG-KIO-3969,Kwik Stop,GARNIER,Bottle,400,575.57,NGN,5,2877.85,65.22,No,N,false,22,REP-NG-265,credit,Low Income,Field Survey
TXN111935,2024-06-22, Ghana,Tamale,Formal,Supermarket,GH-SUP-9515,  Game Stores  ,Dark & Lovely,Sachet,25,6.25,GHS,3,18.75,N/A,true,N,YES,18,REP-GH-435,Mobile Money,?,POS System
TXN107473,2024-04-13,Keny a,Thika,Informal ,Market Stall,KE-MAR-2338,Iya Basira Stall,Motions,Sachet,20,18.05,KES,8,144.4,11.27,false,0,1,31,REP-KE-140,mobile money,null,POS System
TXN114328,"December 20, 2024",GH,Takoradi,formal,Pharmacy,GH-PHA-7262,Goodlife Pharmacy,Tresemme,Sachet,25,9.06,GHS,1,9.06,0.59,no,0,Yes,,REP-GH-351,mobile_money,Lower-Middle Income,Field Survey
TXN115625,02-04-2023, Ghana,Accra,informal,Open-Air Market,GH-OPE-9978,Balogun Market Vendor,Garnier,Sachet,20,5.34,GHS,10,53.4,2.42,False,FALSE,FALSE,36,REP-GH-448 ,M-Pesa,Middle Income,POS System
TXN110733,31.08.23,Kenya ,Nairobi,In-formal,Wholesaler,KE-WHO-1223,Coastal Distributors Ltd,local generic,Sachet,10,5.88,KES,9,52.92,-,false,No,1,36,REP-KE-285,Credit,Low Income,Distributor Report
TXN106834,11-22-2023,Ghanna,Tema,formal,Pharmacy,GH-PHA-8042,HealthPlus Pharmacy,Tresemme ,Sachet,10,4.48,GHS,1,4.48,0.16,No,FALSE,-,22,  REP-GH-259  ,CASH,?,Distributor Report
TXN105361,08/12/2023,nigeria,Kano,Formal ,Pharmacy,NG-PHA-5155,Goodlife Pharmacy,garnier,Sachet,15,61.97,NGN,1,61.97,6.58,N,No,false,2,REP-NG-257,M-Pesa,Low Income,POS System
TXN113223,05-11-2023, Nigeria,Abuja,In-formal,Open-Air Market,NG-OPE-3350,Balogun Market Vendor ,CANTU,Sachet Multi-pack,100,333.96,NGN,5,1669.8,81.92,No,No,FALSE,N/A,REP-NG-253,mobile_money,Lower-Middle Income,Retail Audit
TXN100819,14/04/2024,Nigéria,Onitsha,Informal,Open-Air Market,NG-OPE-6874,Muthurwa Vendor,Local Brand,Sachet Multi-pack,60,110.17,NGN,4,440.68,33.03,false,1,Y,unknown,REP-NG-229,cash ,Low Income,Field Survey
TXN115380,22/04/2024,Ghana,Accra,Formal,Mini-Mart,GH-MIN-3072,Corner MiniMart,dark and lovely,Sachet Multi-pack,100,8.95,GHS,7,62.65,6.78,No,False,N,4,REP-GH-239,cash,Lower-Middle Income,POS System
TXN116393,18/06/2024,kenya,,Formal,Mini-Mart,KE-MIN-9088,Corner MiniMart,Garner,Sachet,15,9.9,KES,2,19.8,0.82,No,False,0,23,REP-KE-140,Card,Lower-Middle Income,Retail Audit
TXN110600,18/04/2024,GH,  Tema  ,INFORMAL,Wholesaler,GH-WHO-5960,Trust Wholesalers,MOTIONS,Sachet Multi-pack,75,9.13,GHS,10,91.3,1.42,N,no,0,14,REP-GH-169,?,Middle Income,Field Survey
TXN114277,09-02-2024, Kenya,Eldoret,In-formal,Market Stall,KE-MAR-1772,Makola Stall 22,motions,Sachet,15,13.79,KES,6,82.74,1.63,FALSE,No,NO,42,REP-KE-332,-,Middle Income,--
TXN111931,2024-06-11,Keny a,Mombasa,Informal,Street Vendor,KE-STR-9110,NA,garnier,Sachet Multi-pack,100,59.31,KES,7,415.17,28.11,NO,FALSE,N,34,REP-KE-447,cash,Middle Income,POS System
TXN106138,24-Nov-2024,KE,Nairobi,informal,Market Stall,KE-MAR-3951,Makola Stall 22,Cantu,Sachet,20,27.57,KES,7,192.99,0.4,True,no,FALSE,15,REP-KE-100,card,Lower-Middle Income,POS System
TXN113268,03-27-2023,nigeria,Kano,Formal ,Convenience Store,NG-CON-2316,QuickBuy,Garnier ,Sachet,10,32.28,NGN,2,64.56,5.27,1,False,1,16,REP-NG-340,Credit (Trade Terms),n/a,POS System
TXN114479,2023-03-01,Ghanna,Tema ,Formal,Supermarket,GH-SUP-1489,Naivas,Dark & Lovely,Sachet,20,3.81,GHS,2,7.62,0.71,false,No,yes,27,REP-GH-244 ,M-Pesa,Low Income,Retail Audit
TXN107347,07-30-2023,NIGERIA,Onitsha,Formal,Mini-Mart,NG-MIN-9659,Corner MiniMart,SUNSILK,Sachet Multi-pack,100,219.47,NGN,6,1316.82,36.51,false,No,yes,16,REP-NG-110,CASH,Low Income,Distributor Report
TXN110099,2024-01-26,NIGERIA,Benin City,Informal,Market Stall,NG-MAR-8518,Stall 14B,Amila,Sachet,25,84.53,NGN,4,338.12,14.39,False,No,TRUE,N/A,REP-NG-223,cash,Lower-Middle Income,POS System
TXN102553,15/12/2023,NG,Onitsha,formal,Convenience Store,NG-CON-9931,7 Star Mart,Garnier,Sachet,15,55.64,NGN,1,55.64,2.06,TRUE,n/a,FALSE,14,REP-NG-162 ,Cash,Low Income,POS System
TXN114925,04-02-2024,GHANA,Takoradi,INFORMAL,Market Stall,GH-MAR-8069,Stall 14B,Garnier Fructis,Sachet Multi-pack,60,7.52,GHS,5,37.6,2.61,False,FALSE,unknown,18,  REP-GH-202  ,Trade Credit,Lower-Middle Income,Distributor Report
TXN102049,02.09.24,NG,Onitsha,informal,Open-Air Market,NG-OPE-8925,  Balogun Market Vendor  ,local generic,Sachet Multi-pack,75,101.86,NGN,-3,611.16,28.73,1,no,YES,7,REP-NG-348,MoMo,Upper-Middle Income,Distributor Report
TXN105733,2024-12-20,nigeria,Port Harcourt,FORMAL,Mini-Mart,NG-MIN-9925,Corner MiniMart,Garnier ,Sachet,10,85.04,NGN,1,85.04,0.0,0,No,Y,8,REP-NG-398,cash ,Unknown,Field Survey
TXN103846,01.02.23,Keny a,  ?  ,Formal ,Pharmacy,KE-PHA-5560,MedPlus ,TRESEMME,Sachet,10,15.09,KES,6,90.54,0.0,0,N,No,19,REP-KE-313,cash ,Low Income,Field Survey
TXN109662,2023-01-28, Ghana,Takoradi,Informal,Wholesaler,GH-WHO-4591,Coastal Distributors Ltd,amila,Sachet Multi-pack,60,4.51,GHS,4,18.04,unknown,N,no,False,7,REP-GH-451,mobile_money,Lower-Middle Income,Field Survey
TXN105537,2023-05-11,NG,Benin City,formal,Convenience Store,NG-CON-1840,  QuickBuy  ,GARNIER,Sachet,20,70.07,NGN,4,280.28,-,no,No,Y,40,  REP-NG-105  ,cash,Upper-Middle Income,POS System
TXN106407,01/01/2023,GHANA,Takoradi,In-formal,Street Vendor,GH-STR-5939,Hawker Cart,AMILA,Sachet Multi-pack,100,,GHS,4,42.0,2.76,yes,YES,False,19,REP-GH-182,mobile_money,Low Income,Distributor Report
TXN113957,01-25-2023,NIGERIA,Abuja,formal,Mini-Mart,NG-MIN-9065,  EasyBuy Mart  ,TRESemme,Sachet Multi-pack,100,386.16,NGN,1,386.16,21.49,No,n/a,True,10,REP-NG-169,Cash,Lower-Middle Income,POS System
TXN100133,10-Dec-2024,Nigéria,Unknown,In-formal,Wholesaler,NG-WHO-9078,Coastal Distributors Ltd,Cantu,Sachet,25,168.55,NGN,4,674.2,39.64,No,0,Yes,7,REP-NG-311,CASH,Lower-Middle Income,Distributor Report
TXN100795,2024/10/31,kenya,  Mombasa  ,Informal ,Open-Air Market,KE-OPE-1957,Balogun Market Vendor ,SUNSILK,Sachet,20,9.77,KES,4,39.08,0.0,N/A,True,TRUE,32,REP-KE-263,cash,Middle Income,Distributor Report
TXN111889,23-Nov-2023, Kenya,Nakuru,informal,Kiosk,KE-KIO-6824,Kwik Stop,dark and lovely,Sachet Multi-pack,60,18.47,KES,3,55.41,0.0,true,False,N,29,REP-KE-435,Momo,Lower-Middle Income,POS System
TXN101938,2024-12-28,nigeria,?,formal,Pharmacy,NG-PHA-9647,HealthPlus Pharmacy,Dark & Lovely,Sachet Multi-pack,75,166.57,NGN,2,333.14,,false,no,1,16,REP-NG-410 ,mobile_money,Lower-Middle Income,POS System
TXN115108,2024-04-03,Kenya ,Thika,informal,Street Vendor,KE-STR-3879,Mobile Vendor,GARNIER,Sachet,20,13.34,KES,9,120.06,unknown,1,FALSE,yes,,null,Credit,Lower-Middle Income,POS System
TXN107706,09-25-2023, Nigeria,Ibadan,FORMAL,Pharmacy,NG-PHA-6188,MedPlus,Motions,Sachet,10,65.73,NGN,2,131.46,11.32,No,NO,false,28,REP-NG-225,mobile_money,Low Income,Retail Audit
TXN107194,2023-12-12,kenya,Nairobi,INFORMAL,Street Vendor,KE-STR-3717,Mobile Vendor,MOTIONS,Sachet,10,7.68,KES,7,53.76,0.0,false,N,0,37,REP-KE-153 ,cash ,Middle Income,Distributor Report
TXN107088,2024-08-14, Nigeria,  Kano  ,formal,Mini-Mart,NG-MIN-5788,EasyBuy Mart,garnier,Sachet,25,64.12,NGN,1,64.12,unknown,N,no,YES,11,REP-NG-464,Cash,N/A,Distributor Report
TXN111384,2024/07/19,NG,Port Harcourt,formal,Pharmacy,NG-PHA-2457,HealthPlus Pharmacy,MOTIONS,Sachet,20,51.99,NGN,2,103.98,2.68,no,null,True,25,REP-NG-287,Cash,Low Income,POS System
TXN114032,09/06/2024,Keny a,Mombasa,In-formal,Kiosk,KE-KIO-9259,Baraka Kiosk,SUNSILK,Bottle,340,75.12,KES,3,225.36,4.67,False,no,NO,44,  REP-KE-486  ,Trade Credit,Low Income,Field Survey
TXN109732,16-Jun-2024,nigeria,Benin City,INFORMAL,Kiosk,NG-KIO-9837,Baraka Kiosk,sunsilk,Sachet,15,81.67,NGN,8,653.36,2.4,yes,no,Unknown,26,REP-NG-160,credit,Middle Income,POS System
TXN111447,2023-05-10,NG,Abuja,FORMAL,Supermarket,NG-SUP-9476,Palm Mall,motions,Sachet,10,55.11,NGN,2,110.22,4.13,,NO,no,8,REP-NG-194,Cash,Middle Income,Distributor Report
TXN113610,10/01/2024, Ghana,Cape Coast,formal,Convenience Store,GH-CON-4082,QuickBuy,GARNIER,Sachet Multi-pack,60,5.39,GHS,3,16.17,1.61,False,false,No,36,REP-GH-375,cash,Upper-Middle Income,POS System
TXN111795,04.10.24,ghana,Accra,In-formal,Street Vendor,GH-STR-8401,Mobile Vendor,dark and lovely,Sachet,15,-,GHS,6,0.0,0.48,True,0,NO,4,REP-GH-288,cash ,Middle Income,POS System
TXN101592,25/05/2023,Nigeria,Onitsha,Informal ,Wholesaler,NG-WHO-2771,Trust Wholesalers,AMILA,Sachet,10,48.82,Cedis,1,48.82,4.11,0,Y,true,19,REP-NG-453,MoMo,Unknown,Field Survey
TXN110155,2023-02-07,Nigeria,Benin City,Informal ,Open-Air Market,NG-OPE-3258,Muthurwa Vendor,garnier,Sachet,15,58.88,NGN,7,412.16,30.46,NO,false,0,19,REP-NG-432,Credit,Middle Income,POS System
TXN115763,2023-07-05,Nigeria,Kano,formal,Convenience Store,NG-CON-2416,  Zucchini Express  ,GARNIER,Sachet,20,104.64,NGN,2,209.28,12.61,False,0,TRUE,23,REP-NG-405,mobile money,Middle Income,POS System
TXN104878,2023-10-29,KENYA,Nakuru,informal,Wholesaler,KE-WHO-8662,Trust Wholesalers,Sunsilk,Sachet Multi-pack,75,19.21,KES,3,57.63,2.23,0,1,TRUE,37,REP-KE-475,M-Pesa,Lower-Middle Income,Retail Audit
TXN113523,01-16-2023,Ghana,Cape Coast,Formal,Convenience Store,GH-CON-6541,7 Star Mart,MOTIONS,Sachet Multi-pack,75,6.22,GHS,3,18.66,0.55,Yes,No,YES,N/A,REP-GH-268,mobile money,Upper-Middle Income,POS System
TXN102828,2024-02-19,KE,Thika,INFORMAL,Kiosk,KE-KIO-2608,Kwik Stop,GARNIER,Sachet,20,16.42,KES,9,147.78,,FALSE,FALSE,N,42,REP-KE-392,mobile_money,Upper-Middle Income,POS System
TXN102223,TBD,NG,Kano,formal,Mini-Mart,NG-MIN-8060,Corner MiniMart,Sun silk,Sachet,10,84.03,NGN,2,168.06,,false,0,1,24,REP-NG-181,M-Pesa,Low Income,Distributor Report
TXN116179,2024-12-16,Nigeria ,Onitsha,informal,Open-Air Market,NG-OPE-8314,Kejetia Market Stand ,Generic Local,Sachet,10,52.48,NGN,4,209.92,13.18,Yes,True,N,23,REP-NG-494,Card,Lower-Middle Income,Distributor Report
TXN105209,2023-05-03,NG,Benin City,Informal,Kiosk,NG-KIO-8141,,TRESemme,Sachet Multi-pack,60,230.31,NGN,6,1381.86,112.92,True,false,1,11,REP-NG-254,Mobile Money,Middle Income,Field Survey
TXN104515,07/07/2024,Nigéria,Onitsha,informal,Street Vendor,NG-STR-7529,  Mobile Vendor  ,amila,Sachet,10,47.3,NGN,3,141.9,13.66,--,No,N,26,REP-NG-202,cash ,Lower-Middle Income,Field Survey
TXN104478,02-01-2023,Nigeria ,Kano,Formal,Convenience Store,NG-CON-2815,7 Star Mart,Garnier,Sachet,10,93.61,NGN,4,374.44,26.01,No,False,NO,19,  REP-NG-234  ,Mobile Money,Lower-Middle Income,Distributor Report
TXN111161,"November 03, 2024",nigeria,Onitsha,INFORMAL,Wholesaler,NG-WHO-4823,Coastal Distributors Ltd,amila,Bottle,400,248.15,NGN,8,1985.2,130.03,False,no,yes,2,REP-NG-482,cash,Lower-Middle Income,POS System
TXN114725,"October 05, 2024",KE,  Kisumu  ,In-formal,Kiosk,KE-KIO-1674,Corner Shop ,AMILA,Sachet Multi-pack,60,13.57,KES,12,162.84,8.01,1,0,N,26,REP-KE-299,Cash,Lower-Middle Income,POS System
TXN105749,29/08/2023,Ngeria,Abuja,FORMAL,Supermarket,NG-SUP-7244,ShopRite,AMILA,Sachet,10,24.38,NGN,4,97.52,3.09,1,N,FALSE,27,REP-NG-316,cash,Middle Income,POS System
TXN103214,2023-09-30,Kenya,  Nairobi  ,informal,Wholesaler,KE-WHO-7410,Coastal Distributors Ltd,Local Generic,Sachet,25,17.58,KES,9,158.22,?,No,0,TRUE,23,REP-KE-420,cash,Low Income,POS System
TXN103985,2023-01-20,Keny a,Eldoret,formal,Supermarket,KE-SUP-6070,Palm Mall,Sunsilk,Sachet Multi-pack,100,23.4,KES,3,70.2,1.39,N,no,--,21,REP-KE-471,credit,-,POS System
TXN106628,24-Mar-2023,Ghana,Cape Coast,Informal,Market Stall,GH-MAR-9116,Iya Basira Stall,Garnier,Sachet,25,6.14,GHS,5,30.7,1.53,1,N,TRUE,32,REP-GH-239,Mobile Money,Middle Income,Distributor Report
TXN111855,14-Jul-2024,Keny a,Kisumu,Informal ,Open-Air Market,KE-OPE-2545,Muthurwa Vendor,Motions,Sachet Multi-pack,60,42.27,KES,5,211.35,,no,false,false,45,REP-KE-358,cash ,N/A,POS System
TXN112804,06-Aug-2024,Nigeria,Lagos,Formal ,Supermarket,NG-SUP-9222,Quickmart,Garner,Sachet Multi-pack,100,131.94,NGN,,527.76,23.06,1,-,Yes,41,REP-NG-133,cash,Low Income,POS System
TXN108990,2023-04-17, Kenya,Mombasa,In-formal,Kiosk,KE-KIO-8226,Blessing Stores ,garnier,Sachet Multi-pack,100,30.16,KES,5,150.8,2.31,no,No,FALSE,45,REP-KE-445,mobile money,Middle Income,Retail Audit
TXN103017,21-Jul-2024,NIGERIA,Lagos,Formal ,Supermarket,NG-SUP-2882,Game Stores,garnier,Sachet,10,72.13,NGN,3,216.39,12.06,TRUE,NO,null,25,null,CASH,Upper-Middle Income,POS System
TXN101419,2023-12-09,Kenya,Mombasa,Formal,Convenience Store,KE-CON-7840,Zucchini Express,Tresemme ,Sachet,10,12.62,KES,1,12.62,0.47,NO,0,yes,22,REP-KE-460 ,mobile_money,Lower-Middle Income,POS System
TXN107769,"April 29, 2023",Nigeria ,Abuja,Formal,Mini-Mart,NG-MIN-2705,Corner MiniMart ,local generic,Sachet,25,55.83,NGN,3,167.49,13.02,N,N/A,1,17,REP-NG-287,Momo,Low Income,POS System
TXN104732,"June 21, 2023",Kenya,Mombasa,Informal,Wholesaler,KE-WHO-2268,Trust Wholesalers,garnier,Sachet,0.02L,7.79,KES,6,46.74,?,FALSE,no,NO,?,REP-KE-114,CASH,Low Income,POS System
TXN101646,2023-05-19, Kenya,Nairobi,INFORMAL,Market Stall,KE-MAR-3844,Gikomba Stall,amila,Sachet,15,16.25,KES,6,113.75,6.93,0,0,No,30,REP-KE-259,mobile money,Low Income,Distributor Report
TXN104069,"April 15, 2023",Kenya ,Thika,Informal ,Market Stall,KE-MAR-3266,Stall 14B,Motions,Sachet,15,10.84,KES,6,65.04,2.86,TRUE,FALSE,False,40,REP-KE-304,CASH,Middle Income,Retail Audit
TXN103493,2023-08-03,Kenya,Nairobi,In-formal,Wholesaler,KE-WHO-5252,Continental Wholesale,CANTU,Bottle,180,84.4,KES,13,1097.2,1.23,NO,N,TRUE,44,REP-KE-277,credit,Middle Income,Distributor Report
TXN111932,11/02/2023,Ngeria,Benin City,INFORMAL,Open-Air Market,NG-OPE-4138,-,Sunsilk,Bottle,200,313.53,NGN,10,3135.3,186.25,Yes,YES,Yes,31,REP-NG-366,Cash,Lower-Middle Income,Distributor Report
TXN116434,2024-01-05,kenya,Kisumu,informal,Wholesaler,KE-WHO-6455,Coastal Distributors Ltd ,dark and lovely,Sachet Multi-pack,75,31.96,KES,9,287.64,17.79,FALSE,No,No,33,REP-KE-128,CASH,Lower-Middle Income,Field Survey
TXN107207,03.09.23,Keny a,NA,In-formal,Wholesaler,KE-WHO-9344,Continental Wholesale,GARNIER,Sachet,10,17.2,KES,9,154.8,,No,FALSE,NO,11,REP-KE-445,MoMo,Middle Income,Distributor Report
TXN112161,2024-01-19,KENYA,Eldoret,Formal,Mini-Mart,KE-MIN-5427,Corner MiniMart,Garner,Bottle,200,,KES,1,72.34,1.15,no,No,FALSE,28,REP-KE-412 ,Momo,Low Income,POS System
TXN108206,2024-09-15,GH,Tema,FORMAL,Convenience Store,GH-CON-8662,QuickBuy,Tresemme ,Sachet,20,6.14,GHS,5,30.7,0.61,True,False,0,22,REP-GH-390,MoMo,Middle Income,Field Survey
TXN103662,19/03/2023,Kenya ,Eldoret,Informal ,Street Vendor,KE-STR-6245,Mobile Vendor,AMILA,Sachet Multi-pack,100,41.47,KES,4,165.88,0.0,No,No,no,31,REP-KE-437,Credit (Trade Terms),Lower-Middle Income,POS System
TXN105648,26-Oct-2023,Nigeria ,Ibadan,INFORMAL,Street Vendor,NG-STR-4976,Hawker Cart,Tresemmé,Sachet,15,63.98,NGN,9,575.82,59.21,N,N,Y,5,REP-NG-128,cash ,Middle Income,Distributor Report
TXN108617,2024-02-28,Kenya ,  Kisumu  ,INFORMAL,Market Stall,KE-MAR-8898,Gikomba Stall,MOTIONS,Sachet Multi-pack,60,12.7,KES,4,50.8,0.58,No,0,0,35,  REP-KE-455  ,cash ,Low Income,N/A
TXN115366,17-Sep-2023, Ghana,Kumasi,FORMAL,Pharmacy,GH-PHA-1060,HealthPlus Pharmacy,Garnier Fructis,Sachet,15,3.28,GHS,2,6.56,0.54,FALSE,no,yes,22,  REP-GH-465  ,CARD,Low Income,POS System
TXN112838,"July 09, 2023", Ghana,Tema ,formal,Supermarket,GH-SUP-2949,Naivas,Garnier Fructis,Sachet Multi-pack,75,5.41,GHS,2,10.82,0.84,NO,false,1,15,REP-GH-356,Credit (Trade Terms),Lower-Middle Income,Distributor Report
TXN100921,2024-01-21,nigeria,Benin City,Formal ,Mini-Mart,NG-MIN-6051,Corner MiniMart,GARNIER,Sachet Multi-pack,75,?,NGN,3,398.7,33.19,1,No,Y,23,REP-NG-491 ,cash ,Low Income,Distributor Report
TXN114054,05-16-2023, Nigeria,Onitsha,formal,Mini-Mart,NG-MIN-5308,Corner MiniMart,CANTU,Sachet Multi-pack,100,306.33,NGN,6,1837.98,47.06,No,false,n/a,17,REP-NG-237,mobile money,Upper-Middle Income,POS System
TXN107442,2024-05-13,kenya,Nakuru,In-formal,Open-Air Market,KE-OPE-4440,Kejetia Market Stand,DarkAndLovely,Sachet Multi-pack,60,33.34,KES,6,200.04,11.79,no,N,False,27,REP-KE-409,cash ,Lower-Middle Income,Retail Audit
TXN115581,2023-11-28,nigeria,Ibadan,In-formal,Street Vendor,NG-STR-3526,Hawker Cart,Tresemme,Sachet,20,133.33,NGN,7,933.31,38.42,false,no,1,27,REP-NG-292,mobile money,Upper-Middle Income,Field Survey
TXN116263,25.07.23,Ghanna,Kumasi,Informal ,Kiosk,GH-KIO-7394,Baraka Kiosk,Motions,Sachet Multi-pack,60 ML,3.31,GHS,2,6.62,0.54,0,False,TRUE,33,REP-GH-343,Credit (Trade Terms),Middle Income,POS System
TXN100835,2024-04-20,Kenya ,Eldoret,formal,Supermarket,KE-SUP-2991,ShopRite,CANTU,Sachet,15ml,36.68,KES,2,73.36,2.71,false,0,YES,27,REP-KE-481,mobile_money,Middle Income,POS System
TXN107156,"November 02, 2024",NIGERIA,Lagos,FORMAL,Convenience Store,NG-CON-4309,QuickBuy,Generic Local,Sachet,15,65.3,NGN,3,195.9,6.14,yes,N,NO,19,REP-NG-132,null,Low Income,Retail Audit
TXN107110,06/10/2024,NG,null,Formal ,Pharmacy,NG-PHA-4453,HealthPlus Pharmacy,Tresemme,Sachet,20,72.8,NGN,2,145.6,11.75,NO,N,True,15,REP-NG-435,cash,Middle Income,Field Survey
TXN112871,08/10/2023,KENYA,Thika,Informal ,Street Vendor,KE-STR-4714,  Hawker Cart  ,GARNIER,Sachet Multi-pack,100,,KES,3,163.44,5.31,0,false,True,26,REP-KE-369,Momo,Upper-Middle Income,POS System
TXN101926,11/07/2023,GHANA,  Accra  ,informal,Street Vendor,GH-STR-5717,Mobile Vendor,AMILA,Sachet,20,1.72,GHS,4,6.88,N/A,No,false,True,11,REP-GH-139,Card,Low Income,POS System
TXN106307,2024-06-26,Ghana ,Cape Coast,Formal,Mini-Mart,GH-MIN-9616,Corner MiniMart,DarkAndLovely,Sachet Multi-pack,60,8.6,GHS,4,34.4,0.0,no,N,unknown,20,REP-GH-313,CASH,Middle Income,Field Survey
TXN106443,03.12.23,KE,Mombasa,Informal,Market Stall,KE-MAR-5487,Makola Stall 22,MOTIONS,Bottle,340,82.3,KES,8,658.4,N/A,No,No,No,38,REP-KE-418,Mobile Money,Low Income,POS System
TXN108255,2023-07-21,NIGERIA,Ibadan,Informal ,Kiosk,NG-KIO-4886,Kwik Stop,Local Brand,Sachet,10,34.11,NGN,4,136.44,9.59,false,1,0,unknown,REP-NG-137 ,mobile_money,Low Income,POS System
TXN108686,29-Jun-2023, Nigeria,Kano,In-formal,Market Stall,NG-MAR-4646,Stall 14B,Cantu,Bottle,400,1207.98,NGN,4,4831.92,N/A,false,FALSE,0,26,REP-NG-372,Credit,,POS System
TXN110685,2023-01-12, Ghana,--,Informal ,Kiosk,GH-KIO-8435,Corner Shop,sunsilk,Sachet,15,3.85,GHS,2,7.7,0.75,YES,False,N,18,REP-GH-323,Cash,Low Income,POS System
TXN104702,31/08/2024,Nigeria,Lagos,INFORMAL,Kiosk,NG-KIO-4528,Kwik Stop,amila,Sachet Multi-pack,60,114.54,NGN,6,687.24,,true,0,No,16,  REP-NG-361  ,Momo,Low Income,POS System
TXN104816,22-May-2024,NG,Abuja,In-formal,Market Stall,NG-MAR-6724,Stall 14B,GARNIER,Bottle,180,380.97,NGN,7,2666.79,169.54,no,False,FALSE,2,REP-NG-225,mobile money,Low Income,Distributor Report
TXN105411,26/07/2023,nigeria,Onitsha,formal,Supermarket,NG-SUP-4929,Game Stores,Dark & Lovely,Sachet,15,82.37,NGN,1,82.37,6.53,no,FALSE,true,3,REP-NG-183,N/A,Middle Income,POS System
TXN112510,08-05-2024, Nigeria,Benin City,Formal ,Pharmacy,NG-PHA-2298,Goodlife Pharmacy,CANTU,Sachet,15,157.7,NGN,2,315.4,11.96,--,FALSE,True,40,REP-NG-129,unknown,Lower-Middle Income,Distributor Report
